,DATE,STATION_ID,CLASS,DEPTH_M,DISSOLVED_OXYGEN_MG_L,TEMPERATURE_C,SALINITY,LON,LAT
9840,07/26/04 00:00:00,B4,Bottom,12.2,2.4,19.0,26.3,-73.635,40.90666666666667
9843,07/26/04 00:00:00,B3M,Bottom,16.8,1.6,18.9,26.3,-73.64500000000001,40.91999999999999
9848,07/26/04 00:00:00,B2,Bottom,18.3,1.9,18.6,26.5,-73.65333333333334,40.935
9853,07/26/04 00:00:00,B1S,Bottom,13.7,2.7,19.1,26.5,-73.66666666666667,40.94499999999999
9856,07/26/04 00:00:00,H-A3,Bottom,7.3,4.4,20.8,25.5,-73.72,40.92333333333333
9859,07/26/04 00:00:00,H-B,Bottom,13.1,2.5,19.2,25.6,-73.715,40.91333333333333
9862,07/26/04 00:00:00,DI2,Bottom,6.1,5.3,21.1,25.3,-73.76666666666667,40.89444444444445
9865,07/26/04 00:00:00,DI1,Bottom,7.9,4.9,21.2,25.2,-73.77333333333333,40.8925
9868,08/02/04 00:00:00,A1,Bottom,22.5,3.1,21.9,26.7,-73.82666666666667,40.80333333333333
9873,08/02/04 00:00:00,A2M,Bottom,30.5,3.2,21.6,27.0,-73.78333333333333,40.80166666666666
9879,08/02/04 00:00:00,8-405,Bottom,2.4,2.8,22.4,26.1,-73.76361111111112,40.7925
9881,08/02/04 00:00:00,A3,Bottom,10.7,3.5,21.8,27.1,-73.755,40.84166666666667
9884,08/02/04 00:00:00,9-409,Bottom,2.7,2.4,22.7,26.4,-73.71805555555555,40.82888888888889
9887,08/02/04 00:00:00,9-412,Bottom,3.1,3.7,23.0,26.3,-73.7125,40.82222222222222
9890,08/02/04 00:00:00,9-413,Bottom,1.5,1.9,23.7,26.3,-73.71361111111112,40.80722222222222
9892,08/02/04 00:00:00,A4,Bottom,24.4,2.7,20.4,27.9,-73.735,40.87638888888889
9897,08/02/04 00:00:00,H-D,Bottom,4.3,3.8,22.1,27.0,-73.66000000000001,40.845
9900,08/02/04 00:00:00,H-C,Bottom,7.6,3.2,21.7,27.2,-73.67500000000001,40.865
9903,08/02/04 00:00:00,H-C1,Bottom,11.0,2.9,20.8,27.7,-73.69500000000001,40.88666666666666
9906,08/02/04 00:00:00,A5,Bottom,12.2,2.8,20.6,27.8,-73.68666666666667,40.89833333333333
9909,08/02/04 00:00:00,B4,Bottom,12.2,4.2,20.9,27.7,-73.635,40.90666666666667
9912,08/02/04 00:00:00,B3M,Bottom,17.7,3.5,20.3,28.1,-73.64500000000001,40.91999999999999
9917,08/02/04 00:00:00,B2,Bottom,18.9,3.2,20.0,28.3,-73.65333333333334,40.935
9922,08/02/04 00:00:00,B1S,Bottom,13.7,3.3,20.2,28.2,-73.66666666666667,40.94499999999999
9925,08/02/04 00:00:00,H-A3,Bottom,8.8,3.5,20.7,28.0,-73.72,40.92333333333333
9928,08/02/04 00:00:00,H-B,Bottom,13.7,3.2,20.3,28.1,-73.715,40.91333333333333
9931,08/02/04 00:00:00,DI2,Bottom,8.2,2.7,20.9,27.7,-73.76666666666667,40.89444444444445
9934,08/02/04 00:00:00,DI1,Bottom,8.5,3.9,21.8,27.5,-73.77333333333333,40.8925
9937,08/09/04 00:00:00,A1,Bottom,24.4,2.44,21.5,27.2,-73.82666666666667,40.80333333333333
9942,08/09/04 00:00:00,A2M,Bottom,30.5,1.62,21.1,27.8,-73.78333333333333,40.80166666666666
9947,08/09/04 00:00:00,8-403,Bottom,3.1,6.91,21.8,26.3,-73.76055555555556,40.77722222222222
9950,08/09/04 00:00:00,8-405,Bottom,4.0,3.59,21.8,26.3,-73.76361111111112,40.7925
9953,08/09/04 00:00:00,A3,Bottom,12.2,2.63,21.4,27.5,-73.755,40.84166666666667
9956,08/09/04 00:00:00,9-409,Bottom,4.6,3.61,22.0,26.9,-73.71805555555555,40.82888888888889
9959,08/09/04 00:00:00,9-412,Bottom,4.6,3.26,22.0,26.9,-73.7125,40.82222222222222
9962,08/09/04 00:00:00,9-413,Bottom,3.1,2.4,22.4,26.8,-73.71361111111112,40.80722222222222
9965,08/09/04 00:00:00,A4,Bottom,25.9,1.12,20.5,28.2,-73.735,40.87638888888889
9970,08/09/04 00:00:00,H-D,Bottom,4.9,4.69,22.0,27.0,-73.66000000000001,40.845
9973,08/09/04 00:00:00,H-C,Bottom,8.6,5.01,22.0,27.2,-73.67500000000001,40.865
9976,08/09/04 00:00:00,H-C1,Bottom,11.0,3.3,21.4,27.8,-73.69500000000001,40.88666666666666
9979,08/09/04 00:00:00,A5,Bottom,11.9,0.99,20.1,28.3,-73.68666666666667,40.89833333333333
9982,08/09/04 00:00:00,B4,Bottom,12.2,1.14,20.1,28.2,-73.635,40.90666666666667
9985,08/09/04 00:00:00,B3M,Bottom,16.8,1.67,19.9,28.5,-73.64500000000001,40.91999999999999
9990,08/09/04 00:00:00,B2,Bottom,18.4,1.84,20.0,28.5,-73.65333333333334,40.935
9995,08/09/04 00:00:00,B1S,Bottom,13.7,2.39,20.3,28.2,-73.66666666666667,40.94499999999999
9998,08/09/04 00:00:00,H-A3,Bottom,7.6,2.1,20.8,28.1,-73.72,40.92333333333333
10001,08/09/04 00:00:00,H-B,Bottom,13.7,1.46,20.2,28.3,-73.715,40.91333333333333
10004,08/09/04 00:00:00,DI2,Bottom,6.2,3.79,21.9,27.5,-73.76666666666667,40.89444444444445
10007,08/09/04 00:00:00,DI1,Bottom,10.7,4.56,21.9,27.5,-73.77333333333333,40.8925
10010,08/16/04 00:00:00,A1,Bottom,24.4,1.75,21.2,27.2,-73.82666666666667,40.80333333333333
10015,08/16/04 00:00:00,A2M,Bottom,30.5,1.8,21.2,27.3,-73.78333333333333,40.80166666666666
10020,08/16/04 00:00:00,8-403,Bottom,1.8,1.56,21.7,26.9,-73.76055555555556,40.77722222222222
10022,08/16/04 00:00:00,8-405,Bottom,2.4,1.8,21.6,26.9,-73.76361111111112,40.7925
10024,08/16/04 00:00:00,A3,Bottom,12.2,2.82,21.3,27.6,-73.755,40.84166666666667
10027,08/16/04 00:00:00,9-409,Bottom,3.4,1.95,21.7,27.4,-73.71805555555555,40.82888888888889
10030,08/16/04 00:00:00,9-412,Bottom,3.7,0.76,21.3,27.4,-73.7125,40.82222222222222
10033,08/16/04 00:00:00,9-413,Bottom,2.4,1.15,21.8,27.4,-73.71361111111112,40.80722222222222
10035,08/16/04 00:00:00,A4,Bottom,25.9,1.4,20.3,28.5,-73.735,40.87638888888889
10040,08/16/04 00:00:00,H-D,Bottom,4.9,1.73,21.1,27.9,-73.66000000000001,40.845
10043,08/16/04 00:00:00,H-C,Bottom,9.2,1.98,20.8,28.1,-73.67500000000001,40.865
10046,08/16/04 00:00:00,H-C1,Bottom,11.6,1.3,20.5,28.4,-73.69500000000001,40.88666666666666
10049,08/16/04 00:00:00,A5,Bottom,12.5,1.3,20.3,28.6,-73.68666666666667,40.89833333333333
10052,08/16/04 00:00:00,B4,Bottom,13.7,1.65,20.3,28.4,-73.635,40.90666666666667
10055,08/16/04 00:00:00,B3M,Bottom,18.0,0.81,19.8,28.8,-73.64500000000001,40.91999999999999
10060,08/16/04 00:00:00,B2,Bottom,19.5,1.33,19.8,28.9,-73.65333333333334,40.935
10065,08/16/04 00:00:00,B1S,Bottom,13.7,1.3,20.0,28.8,-73.66666666666667,40.94499999999999
10068,08/16/04 00:00:00,H-A3,Bottom,9.2,2.06,20.6,28.4,-73.72,40.92333333333333
10071,08/16/04 00:00:00,H-B,Bottom,13.7,1.3,20.0,28.8,-73.715,40.91333333333333
10074,08/16/04 00:00:00,DI2,Bottom,8.2,2.15,20.8,28.2,-73.76666666666667,40.89444444444445
10077,08/16/04 00:00:00,DI1,Bottom,9.2,4.4,21.1,27.7,-73.77333333333333,40.8925
10080,08/23/04 00:00:00,A1,Bottom,24.4,1.3,21.4,27.5,-73.82666666666667,40.80333333333333
10085,08/23/04 00:00:00,A2M,Bottom,30.5,1.3,21.2,27.8,-73.78333333333333,40.80166666666666
10090,08/23/04 00:00:00,8-403,Bottom,2.7,3.5,22.5,26.1,-73.76055555555556,40.77722222222222
10092,08/23/04 00:00:00,8-405,Bottom,3.4,2.1,21.8,26.5,-73.76361111111112,40.7925
10095,08/23/04 00:00:00,A3,Bottom,10.1,1.0,21.1,27.9,-73.755,40.84166666666667
10098,08/23/04 00:00:00,9-409,Bottom,3.7,4.3,22.3,27.1,-73.71805555555555,40.82888888888889
10101,08/23/04 00:00:00,9-412,Bottom,3.7,4.0,22.3,27.1,-73.7125,40.82222222222222
10104,08/23/04 00:00:00,9-413,Bottom,2.4,2.9,22.7,26.8,-73.71361111111112,40.80722222222222
10106,08/23/04 00:00:00,A4,Bottom,25.9,0.6,20.8,28.4,-73.735,40.87638888888889
10111,08/23/04 00:00:00,H-D,Bottom,4.3,1.1,21.7,27.7,-73.66000000000001,40.845
10114,08/23/04 00:00:00,H-C,Bottom,8.2,1.0,21.3,27.8,-73.67500000000001,40.865
10117,08/23/04 00:00:00,H-C1,Bottom,10.7,1.1,21.2,28.0,-73.69500000000001,40.88666666666666
10120,08/23/04 00:00:00,A5,Bottom,11.3,0.2,21.3,28.4,-73.68666666666667,40.89833333333333
10123,08/23/04 00:00:00,B4,Bottom,12.5,0.6,20.7,28.4,-73.635,40.90666666666667
10126,08/23/04 00:00:00,B3M,Bottom,16.2,0.6,20.5,28.5,-73.64500000000001,40.91999999999999
10131,08/23/04 00:00:00,B2,Bottom,17.4,1.0,20.6,28.5,-73.65333333333334,40.935
10136,08/23/04 00:00:00,B1S,Bottom,13.4,0.9,20.8,28.4,-73.66666666666667,40.94499999999999
10139,08/23/04 00:00:00,H-A3,Bottom,7.0,2.54,21.6,28.0,-73.72,40.92333333333333
10142,08/23/04 00:00:00,H-B,Bottom,12.8,0.9,20.8,28.3,-73.715,40.91333333333333
10145,08/23/04 00:00:00,DI2,Bottom,6.2,3.5,22.0,27.6,-73.76666666666667,40.89444444444445
10148,08/23/04 00:00:00,DI1,Bottom,9.8,3.7,22.2,27.5,-73.77333333333333,40.8925
10151,08/30/04 00:00:00,A1,Bottom,22.6,2.0,22.7,26.5,-73.82666666666667,40.80333333333333
10156,08/30/04 00:00:00,A2M,Bottom,30.5,1.8,22.4,27.0,-73.78333333333333,40.80166666666666
10161,08/30/04 00:00:00,8-403,Bottom,1.5,0.8,23.5,26.2,-73.76055555555556,40.77722222222222
10163,08/30/04 00:00:00,8-405,Bottom,2.4,2.7,23.1,26.4,-73.76361111111112,40.7925
10166,08/30/04 00:00:00,A3,Bottom,11.6,1.7,22.0,27.7,-73.755,40.84166666666667
10169,08/30/04 00:00:00,9-409,Bottom,3.7,2.9,23.3,27.1,-73.71805555555555,40.82888888888889
10172,08/30/04 00:00:00,9-412,Bottom,3.9,3.0,23.5,27.0,-73.7125,40.82222222222222
10175,08/30/04 00:00:00,9-413,Bottom,2.7,2.6,23.7,26.9,-73.71361111111112,40.80722222222222
10178,08/30/04 00:00:00,A4,Bottom,25.9,1.0,21.5,28.1,-73.735,40.87638888888889
10183,08/30/04 00:00:00,H-D,Bottom,5.8,2.7,22.8,27.6,-73.66000000000001,40.845
10186,08/30/04 00:00:00,H-C,Bottom,10.1,2.1,22.2,27.7,-73.67500000000001,40.865
10189,08/30/04 00:00:00,H-C1,Bottom,12.2,0.9,21.6,28.0,-73.69500000000001,40.88666666666666
10192,08/30/04 00:00:00,A5,Bottom,13.4,0.6,21.3,28.5,-73.68666666666667,40.89833333333333
10195,08/30/04 00:00:00,B4,Bottom,12.2,2.7,22.1,28.1,-73.635,40.90666666666667
10198,08/30/04 00:00:00,B3M,Bottom,19.2,1.0,21.1,28.6,-73.64500000000001,40.91999999999999
10203,08/30/04 00:00:00,B2,Bottom,19.5,1.5,21.1,28.8,-73.65333333333334,40.935
10208,08/30/04 00:00:00,B1S,Bottom,13.7,1.8,21.2,28.7,-73.66666666666667,40.94499999999999
10211,08/30/04 00:00:00,H-A3,Bottom,9.1,1.7,21.6,28.3,-73.72,40.92333333333333
10214,08/30/04 00:00:00,H-B,Bottom,13.7,1.4,21.2,28.6,-73.715,40.91333333333333
10217,08/30/04 00:00:00,DI2,Bottom,8.2,1.3,22.8,28.1,-73.76666666666667,40.89444444444445
10220,08/30/04 00:00:00,DI1,Bottom,10.7,1.9,22.5,28.0,-73.77333333333333,40.8925
10223,09/07/04 00:00:00,A1,Bottom,24.4,2.38,22.6,27.3,-73.82666666666667,40.80333333333333
10228,09/07/04 00:00:00,A2M,Bottom,30.5,1.96,22.4,27.8,-73.78333333333333,40.80166666666666
10233,09/07/04 00:00:00,8-403,Bottom,2.4,1.83,22.9,26.4,-73.76055555555556,40.77722222222222
10235,09/07/04 00:00:00,8-405,Bottom,3.7,3.92,22.7,26.4,-73.76361111111112,40.7925
10238,09/07/04 00:00:00,A3,Bottom,11.0,2.8,22.4,27.8,-73.755,40.84166666666667
10241,09/07/04 00:00:00,9-409,Bottom,4.3,3.63,22.6,27.3,-73.71805555555555,40.82888888888889
10244,09/07/04 00:00:00,9-412,Bottom,4.3,1.93,22.6,27.3,-73.7125,40.82222222222222
10247,09/07/04 00:00:00,9-413,Bottom,2.7,1.23,22.8,27.2,-73.71361111111112,40.80722222222222
10250,09/07/04 00:00:00,A4,Bottom,24.4,1.62,22.3,28.2,-73.735,40.87638888888889
10255,09/07/04 00:00:00,H-D,Bottom,5.5,1.34,22.5,27.9,-73.66000000000001,40.845
10258,09/07/04 00:00:00,H-C,Bottom,9.2,1.3,22.2,28.0,-73.67500000000001,40.865
10261,09/07/04 00:00:00,H-C1,Bottom,9.2,4.53,22.4,28.0,-73.69500000000001,40.88666666666666
10264,09/07/04 00:00:00,A5,Bottom,9.2,3.45,22.4,28.1,-73.68666666666667,40.89833333333333
10267,09/07/04 00:00:00,B4,Bottom,10.7,1.84,22.4,28.4,-73.635,40.90666666666667
10270,09/07/04 00:00:00,B3M,Bottom,18.6,1.5,22.2,28.5,-73.64500000000001,40.91999999999999
10275,09/07/04 00:00:00,B2,Bottom,18.3,1.46,22.1,28.6,-73.65333333333334,40.935
10280,09/07/04 00:00:00,B1S,Bottom,13.7,3.12,22.4,28.4,-73.66666666666667,40.94499999999999
10283,09/07/04 00:00:00,H-A3,Bottom,7.6,2.54,22.4,28.1,-73.72,40.92333333333333
10286,09/07/04 00:00:00,H-B,Bottom,13.7,4.37,22.5,28.1,-73.715,40.91333333333333
10289,09/07/04 00:00:00,DI2,Bottom,7.6,4.63,22.5,27.7,-73.76666666666667,40.89444444444445
10292,09/07/04 00:00:00,DI1,Bottom,10.7,4.21,22.4,27.7,-73.77333333333333,40.8925
10295,09/13/04 00:00:00,A1,Bottom,24.4,2.37,22.9,25.6,-73.82666666666667,40.80333333333333
10300,09/13/04 00:00:00,A2M,Bottom,30.5,2.03,22.6,26.9,-73.78333333333333,40.80166666666666
10305,09/13/04 00:00:00,8-403,Bottom,2.7,2.78,23.0,25.5,-73.76055555555556,40.77722222222222
10307,09/13/04 00:00:00,8-405,Bottom,3.4,2.81,22.6,25.7,-73.76361111111112,40.7925
10310,09/13/04 00:00:00,A3,Bottom,11.6,2.13,22.5,27.4,-73.755,40.84166666666667
10313,09/13/04 00:00:00,9-409,Bottom,4.6,4.36,22.9,26.0,-73.71805555555555,40.82888888888889
10316,09/13/04 00:00:00,9-412,Bottom,4.9,3.8,22.8,25.8,-73.7125,40.82222222222222
10319,09/13/04 00:00:00,9-413,Bottom,3.7,2.94,22.5,25.9,-73.71361111111112,40.80722222222222
10322,09/13/04 00:00:00,A4,Bottom,23.2,1.14,22.3,28.2,-73.735,40.87638888888889
10327,09/13/04 00:00:00,H-D,Bottom,6.1,4.0,22.9,26.3,-73.66000000000001,40.845
10330,09/13/04 00:00:00,H-C,Bottom,10.1,5.88,22.7,26.4,-73.67500000000001,40.865
10333,09/13/04 00:00:00,H-C1,Bottom,12.2,3.84,22.5,27.0,-73.69500000000001,40.88666666666666
10336,09/13/04 00:00:00,A5,Bottom,12.8,1.54,22.2,28.5,-73.68666666666667,40.89833333333333
10339,09/13/04 00:00:00,B4,Bottom,12.8,2.81,22.4,28.1,-73.635,40.90666666666667
10342,09/13/04 00:00:00,B3M,Bottom,18.3,2.25,22.2,28.4,-73.64500000000001,40.91999999999999
10347,09/13/04 00:00:00,B2,Bottom,19.5,2.3,22.1,28.7,-73.65333333333334,40.935
10352,09/13/04 00:00:00,B1S,Bottom,13.7,2.42,22.3,28.6,-73.66666666666667,40.94499999999999
10355,09/13/04 00:00:00,H-A3,Bottom,9.2,2.67,22.4,28.1,-73.72,40.92333333333333
10358,09/13/04 00:00:00,H-B,Bottom,13.7,2.25,22.5,28.6,-73.715,40.91333333333333
10361,09/13/04 00:00:00,DI2,Bottom,8.2,2.48,22.6,27.3,-73.76666666666667,40.89444444444445
10364,09/13/04 00:00:00,DI1,Bottom,11.9,2.51,22.6,27.2,-73.77333333333333,40.8925
10367,06/27/05 00:00:00,A1,Bottom,24.4,4.9,16.9,24.9,-73.82666666666667,40.80333333333333
10372,06/27/05 00:00:00,A2M,Bottom,30.5,5.1,15.8,25.2,-73.78333333333333,40.80166666666666
10378,06/27/05 00:00:00,8-405,Bottom,2.4,2.3,17.9,24.7,-73.76361111111112,40.7925
10380,06/27/05 00:00:00,A3,Bottom,10.9,4.7,15.3,25.5,-73.755,40.84166666666667
10383,06/27/05 00:00:00,9-409,Bottom,3.0,4.2,18.5,24.8,-73.71805555555555,40.82888888888889
10385,06/27/05 00:00:00,9-412,Bottom,3.0,4.0,18.6,24.8,-73.7125,40.82222222222222
10388,06/27/05 00:00:00,A4,Bottom,22.9,5.3,14.8,25.7,-73.735,40.87638888888889
10393,06/27/05 00:00:00,DI2,Bottom,6.7,4.9,16.5,25.4,-73.76666666666667,40.89444444444445
10396,06/27/05 00:00:00,DI1,Bottom,11.3,5.1,17.1,25.2,-73.77333333333333,40.8925
10399,07/05/05 00:00:00,A1,Bottom,23.8,6.9,19.4,23.6,-73.82666666666667,40.80333333333333
10404,07/05/05 00:00:00,A2M,Bottom,30.1,7.6,18.1,24.5,-73.78333333333333,40.80166666666666
10409,07/05/05 00:00:00,8-403,Bottom,3.4,6.8,19.8,23.8,-73.76055555555556,40.77722222222222
10411,07/05/05 00:00:00,8-405,Bottom,4.0,8.3,19.5,23.9,-73.76361111111112,40.7925
10414,07/05/05 00:00:00,A3,Bottom,11.3,8.8,18.5,24.5,-73.755,40.84166666666667
10417,07/05/05 00:00:00,9-409,Bottom,5.2,8.0,19.7,24.3,-73.71805555555555,40.82888888888889
10420,07/05/05 00:00:00,9-412,Bottom,4.9,6.4,19.4,24.3,-73.7125,40.82222222222222
10423,07/05/05 00:00:00,9-413,Bottom,3.6,6.3,19.5,24.2,-73.71361111111112,40.80722222222222
10426,07/05/05 00:00:00,A4,Bottom,24.4,4.6,16.7,24.9,-73.735,40.87638888888889
10431,07/05/05 00:00:00,H-D,Bottom,6.1,8.9,19.2,24.6,-73.66000000000001,40.845
10434,07/05/05 00:00:00,H-C,Bottom,10.4,8.0,19.0,24.6,-73.67500000000001,40.865
10437,07/05/05 00:00:00,H-C1,Bottom,12.2,5.5,18.0,24.7,-73.69500000000001,40.88666666666666
10440,07/05/05 00:00:00,A5,Bottom,13.1,3.5,16.7,24.9,-73.68666666666667,40.89833333333333
10443,07/05/05 00:00:00,B4,Bottom,12.5,3.8,17.1,24.8,-73.635,40.90666666666667
10446,07/05/05 00:00:00,B3M,Bottom,18.3,3.6,15.5,25.1,-73.64500000000001,40.91999999999999
10451,07/05/05 00:00:00,B2,Bottom,19.8,4.2,15.3,25.1,-73.65333333333334,40.935
10456,07/05/05 00:00:00,B1S,Bottom,13.7,7.1,18.6,25.0,-73.66666666666667,40.94499999999999
10459,07/05/05 00:00:00,H-A3,Bottom,8.8,8.3,19.0,24.6,-73.72,40.92333333333333
10462,07/05/05 00:00:00,H-B,Bottom,13.7,5.9,17.3,25.0,-73.715,40.91333333333333
10465,07/05/05 00:00:00,DI2,Bottom,7.9,7.7,19.8,24.6,-73.76666666666667,40.89444444444445
10468,07/05/05 00:00:00,DI1,Bottom,11.9,8.2,20.3,24.6,-73.77333333333333,40.8925
10471,07/11/05 00:00:00,A1,Bottom,22.6,5.7,20.0,24.0,-73.82666666666667,40.80333333333333
10476,07/11/05 00:00:00,A2M,Bottom,30.5,5.6,19.8,24.5,-73.78333333333333,40.80166666666666
10481,07/11/05 00:00:00,8-403,Bottom,1.5,5.4,21.8,23.0,-73.76055555555556,40.77722222222222
10483,07/11/05 00:00:00,8-405,Bottom,2.4,5.5,21.4,23.1,-73.76361111111112,40.7925
10485,07/11/05 00:00:00,A3,Bottom,9.8,6.2,20.3,24.2,-73.755,40.84166666666667
10488,07/11/05 00:00:00,9-409,Bottom,3.1,4.5,21.3,23.8,-73.71805555555555,40.82888888888889
10491,07/11/05 00:00:00,9-412,Bottom,3.4,4.2,21.4,23.8,-73.7125,40.82222222222222
10495,07/11/05 00:00:00,A4,Bottom,24.4,5.8,19.9,24.6,-73.735,40.87638888888889
10500,07/11/05 00:00:00,H-D,Bottom,4.3,2.6,20.7,24.2,-73.66000000000001,40.845
10503,07/11/05 00:00:00,H-C,Bottom,8.2,6.0,21.1,24.5,-73.67500000000001,40.865
10506,07/11/05 00:00:00,H-C1,Bottom,10.1,7.2,20.9,24.6,-73.69500000000001,40.88666666666666
10509,07/11/05 00:00:00,A5,Bottom,11.3,5.1,20.1,24.7,-73.68666666666667,40.89833333333333
10512,07/11/05 00:00:00,B4,Bottom,12.2,7.2,20.6,24.6,-73.635,40.90666666666667
10515,07/11/05 00:00:00,B3M,Bottom,16.5,3.6,18.7,24.8,-73.64500000000001,40.91999999999999
10520,07/11/05 00:00:00,B2,Bottom,17.4,4.4,18.0,25.1,-73.65333333333334,40.935
10525,07/11/05 00:00:00,B1S,Bottom,13.4,4.2,18.3,25.0,-73.66666666666667,40.94499999999999
10528,07/11/05 00:00:00,H-A3,Bottom,7.3,5.2,20.0,24.6,-73.72,40.92333333333333
10531,07/11/05 00:00:00,H-B,Bottom,12.8,4.1,18.6,24.8,-73.715,40.91333333333333
10534,07/11/05 00:00:00,DI2,Bottom,6.4,6.0,20.7,24.4,-73.76666666666667,40.89444444444445
10537,07/11/05 00:00:00,DI1,Bottom,10.1,5.4,20.8,24.4,-73.77333333333333,40.8925
10540,07/18/05 00:00:00,A1,Bottom,23.8,3.7,21.6,23.5,-73.82666666666667,40.80333333333333
10545,07/18/05 00:00:00,A2M,Bottom,30.5,3.4,20.2,24.5,-73.78333333333333,40.80166666666666
10550,07/18/05 00:00:00,8-403,Bottom,3.4,3.6,21.8,23.7,-73.76055555555556,40.77722222222222
10552,07/18/05 00:00:00,8-405,Bottom,4.3,3.7,21.5,23.7,-73.76361111111112,40.7925
10555,07/18/05 00:00:00,A3,Bottom,11.3,3.5,20.6,24.7,-73.755,40.84166666666667
10558,07/18/05 00:00:00,9-409,Bottom,4.9,4.5,22.1,23.9,-73.71805555555555,40.82888888888889
10561,07/18/05 00:00:00,9-412,Bottom,5.2,1.9,21.6,24.0,-73.7125,40.82222222222222
10564,07/18/05 00:00:00,9-413,Bottom,3.7,3.1,21.8,24.0,-73.71361111111112,40.80722222222222
10567,07/18/05 00:00:00,A4,Bottom,24.4,2.4,19.1,25.1,-73.735,40.87638888888889
10572,07/18/05 00:00:00,H-D,Bottom,5.8,2.5,21.6,24.3,-73.66000000000001,40.845
10575,07/18/05 00:00:00,H-C,Bottom,10.1,1.0,20.3,24.7,-73.67500000000001,40.865
10578,07/18/05 00:00:00,H-C1,Bottom,12.2,1.3,19.8,24.8,-73.69500000000001,40.88666666666666
10581,07/18/05 00:00:00,A5,Bottom,13.1,1.8,18.6,25.1,-73.68666666666667,40.89833333333333
10584,07/18/05 00:00:00,B4,Bottom,12.8,2.7,18.4,25.2,-73.635,40.90666666666667
10587,07/18/05 00:00:00,B3M,Bottom,18.3,3.2,17.9,25.4,-73.64500000000001,40.91999999999999
10592,07/18/05 00:00:00,B2,Bottom,19.2,3.8,18.1,25.3,-73.65333333333334,40.935
10597,07/18/05 00:00:00,B1S,Bottom,15.7,2.7,18.7,25.3,-73.66666666666667,40.94499999999999
10600,07/18/05 00:00:00,H-A3,Bottom,9.2,5.1,21.7,24.8,-73.72,40.92333333333333
10603,07/18/05 00:00:00,H-B,Bottom,15.7,3.3,19.0,25.2,-73.715,40.91333333333333
10606,07/18/05 00:00:00,DI2,Bottom,7.6,6.1,22.8,24.4,-73.76666666666667,40.89444444444445
10609,07/18/05 00:00:00,DI1,Bottom,11.3,4.9,22.1,24.5,-73.77333333333333,40.8925
10612,07/25/05 00:00:00,A1,Bottom,22.9,4.0,21.5,24.6,-73.82666666666667,40.80333333333333
10617,07/25/05 00:00:00,A2M,Bottom,30.49,2.4,20.3,25.1,-73.78333333333333,40.80166666666666
10623,07/25/05 00:00:00,8-405,Bottom,2.4,7.4,23.2,23.9,-73.76361111111112,40.7925
10625,07/25/05 00:00:00,A3,Bottom,8.5,3.2,20.7,25.0,-73.755,40.84166666666667
10628,07/25/05 00:00:00,9-409,Bottom,3.1,5.8,23.6,24.1,-73.71805555555555,40.82888888888889
10630,07/25/05 00:00:00,9-412,Bottom,2.7,5.2,23.7,23.9,-73.7125,40.82222222222222
10633,07/25/05 00:00:00,A4,Bottom,18.3,2.3,20.0,25.2,-73.735,40.87638888888889
10637,07/25/05 00:00:00,H-D,Bottom,3.7,1.9,22.3,24.6,-73.66000000000001,40.845
10640,07/25/05 00:00:00,H-C,Bottom,7.6,3.1,21.9,24.9,-73.67500000000001,40.865
10643,07/25/05 00:00:00,H-C1,Bottom,10.1,3.3,21.1,25.0,-73.69500000000001,40.88666666666666
10646,07/25/05 00:00:00,A5,Bottom,11.0,4.1,20.7,25.0,-73.68666666666667,40.89833333333333
10649,07/25/05 00:00:00,B4,Bottom,11.6,4.3,21.1,24.9,-73.635,40.90666666666667
10652,07/25/05 00:00:00,B3M,Bottom,16.2,2.4,18.5,25.4,-73.64500000000001,40.91999999999999
10657,07/25/05 00:00:00,B2,Bottom,17.7,2.8,18.6,25.5,-73.65333333333334,40.935
10662,07/25/05 00:00:00,B1S,Bottom,13.7,2.9,18.8,25.5,-73.66666666666667,40.94499999999999
10665,07/25/05 00:00:00,H-A3,Bottom,7.3,3.1,20.4,25.3,-73.72,40.92333333333333
10668,07/25/05 00:00:00,H-B,Bottom,13.1,2.8,19.6,25.3,-73.715,40.91333333333333
10671,07/25/05 00:00:00,DI2,Bottom,7.0,2.8,20.7,25.1,-73.76666666666667,40.89444444444445
10674,07/25/05 00:00:00,DI1,Bottom,10.7,3.6,21.8,25.0,-73.77333333333333,40.8925
10677,08/01/05 00:00:00,A1,Bottom,24.3,3.01,21.8,24.6,-73.82666666666667,40.80333333333333
10682,08/01/05 00:00:00,A2M,Bottom,30.5,2.41,20.2,25.2,-73.78333333333333,40.80166666666666
10687,08/01/05 00:00:00,8-403,Bottom,3.7,4.27,22.7,24.5,-73.76055555555556,40.77722222222222
10689,08/01/05 00:00:00,8-405,Bottom,4.0,3.83,22.1,24.5,-73.76361111111112,40.7925
10691,08/01/05 00:00:00,A3,Bottom,10.9,2.28,20.2,25.4,-73.755,40.84166666666667
10694,08/01/05 00:00:00,9-409,Bottom,5.2,3.98,22.3,24.9,-73.71805555555555,40.82888888888889
10697,08/01/05 00:00:00,9-412,Bottom,4.9,3.41,22.7,24.8,-73.7125,40.82222222222222
10700,08/01/05 00:00:00,9-413,Bottom,3.7,3.53,23.3,24.7,-73.71361111111112,40.80722222222222
10702,08/01/05 00:00:00,A4,Bottom,27.4,1.0,19.3,25.6,-73.735,40.87638888888889
10707,08/01/05 00:00:00,H-D,Bottom,5.8,0.83,21.2,25.2,-73.66000000000001,40.845
